row_id,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,geocode_query,formatted_address,lat,lng,place_id,partial_match,location_type,geocode_status,final_status,repair_applied,repair_source,repair_outcome,review_status,review_reasons
AP_0010,AP,AMAPÁ,Mazagão,Unidade Mista de Saúde de Mazagão,"Rua Presidente Vargas, 1274 - Centro",,2020165,"Botrópico, Laquético, Crotálico, Elapídico, Escorpiônico, Aracnídico","Unidade Mista de Saúde de Mazagão, Rua Presidente Vargas, 1274 - Centro, Mazagão, AMAPÁ, Brasil","R. Pres. Getúlio Vargas, 1274 - Mazagão, AP, 68940-000, Brasil",-0.1167282,-51.2841556,ChIJwxeP_58InpIRPR5YF7ESh1M,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
AP_0011,AP,AMAPÁ,Oiapoque,Hospital Estadual de Oiapoque,"Rua Presidente Kennedy, 700 - Centro",,2021463,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Hospital Estadual de Oiapoque, Rua Presidente Kennedy, 700 - Centro, Oiapoque, AMAPÁ, Brasil","R. Pres. Kenedy, 700 - CENTRO, Oiapoque - AP, 68980-000, Brasil",3.843168999999999,-51.8375215,ChIJAQUs-l3FbI0RCeYP1QntHBA,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
AP_0012,AP,AMAPÁ,Oiapoque,Companhia Especial de Fronteira - Clevelância do Norte,"Clevelândia do Norte, Oiapoque - AP, 68980-000",,,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Companhia Especial de Fronteira - Clevelância do Norte, Clevelândia do Norte, Oiapoque - AP, 68980-000, Oiapoque, AMAPÁ, Brasil","R47P+M5 - Clevelândia do Norte, Oiapoque - AP, 68980-000, Brasil",3.8141376,-51.86454430000001,ChIJtQCSCkXbbI0Rw4CWRErOioA,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
AP_0013,AP,AMAPÁ,Pedra Branca,Unidade Mista de Saúde de Pedra Branca do Amaparí,"Rua Francisco Dutra, 517 - Centro",,2021218,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico","Unidade Mista de Saúde de Pedra Branca do Amaparí, Rua Francisco Dutra, 517 - Centro, Pedra Branca, AMAPÁ, Brasil","Av. Francisco Dutra, 364-484, Pedra Branca do Amapari - AP, 68945-000, Brasil",0.7788642,-51.95123779999999,ChIJQ8pXUe6dY40RYq8XraiGQRI,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
AP_0014,AP,AMAPÁ,Porto Grande,Hospital Municipal Porto Grande,"Avenida 8 de Agosto, 336 - Centro",,2019736,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico, Escorpiônico, Lonômico","Hospital Municipal Porto Grande, Avenida 8 de Agosto, 336 - Centro, Porto Grande, AMAPÁ, Brasil","Av. Oito de Agosto, 336, Porto Grande - AP, 68997-000, Brasil",0.7114233999999999,-51.41408449999999,ChIJ1QMuXKHgY40RcY5b5qIpJc8,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
AP_0016,AP,AMAPÁ,Santana,Hospital Estadual de Santana,"Rua Salvador Diniz, 187 - Remédios",,2021064,"Botrópico, Laquético, Crotálico, Elapídico, Aracnídico Escorpiônico, Lonômico","Hospital Estadual de Santana, Rua Salvador Diniz, 187 - Remédios, Santana, AMAPÁ, Brasil","R. Pedro Salvador Diniz, 187 - Remédios, Santana - AP, 68927-027, Brasil",-0.0448512,-51.1646913,ChIJezYhqsscnpIR4wEkV4072W0,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0003,BA,BAHIA,Água Fria,Hospital Maternidade Luis Eduardo Magalhães,Avenida Antonio Sergio Carneiro,,2602202,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Maternidade Luis Eduardo Magalhães, Avenida Antonio Sergio Carneiro, Água Fria, BAHIA, Brasil","Av. Antônio Sérgio Carneiro, 74 - 106 - Água Fria, BA, 48170-000, Brasil",-11.8730902,-38.763216,ChIJYSsgFAAHFAcROcdHt5MJeqE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0004,BA,BAHIA,Alagoinhas,Hospital Regional Dantas Bião,"Rua Dantas Bião, 49 – Centro",(75) 3423-8376/3421-1004/1474,2487438,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Regional Dantas Bião, Rua Dantas Bião, 49 – Centro, Alagoinhas, BAHIA, Brasil","R. Dr. Dantas Bião, 49 - Centro, Alagoinhas - BA, 48000-000, Brasil",-12.138085,-38.41683099999999,ChIJIYzMtTC8FgcR8OvHwudOusg,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0008,BA,BAHIA,Andaraí,Hospital Municipal de Andaraí,"Av. Paraguassu, 2 - Centro",(75) 3335-2083,4021460,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal de Andaraí, Av. Paraguassu, 2 - Centro, Andaraí, BAHIA, Brasil","Av. Paraguaçú, S/N - Centro, Andaraí - BA, 46830-000, Brasil",-12.8165427,-41.3319099,ChIJbUZpDu4eQgcR5YYx7Sxvrk0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0010,BA,BAHIA,Antas,Hospital Nossa Senhora de Lurdes,"Rua do Clube, s/n - Centro",(75) 3277-1147,2799820,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Nossa Senhora de Lurdes, Rua do Clube, s/n - Centro, Antas, BAHIA, Brasil","135 - R. Guilherme de Carvalho, 27, Antas - BA, 48420-000, Brasil",-10.4120546,-38.3333678,ChIJzz8xVU8VDgcRq4bNvxZHPMc,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0018,BA,BAHIA,Barreiras,Hospital do Oeste,"Rua do Antigo Aeroporto, 1264 - São Pedro",(77) 3612-9400,3972925,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital do Oeste, Rua do Antigo Aeroporto, 1264 - São Pedro, Barreiras, BAHIA, Brasil","Rua do - R. do Antigo Aeroporto, 500 - São Pedro, Barreiras - BA, 47810-894, Brasil",-12.1250839,-44.99988159999999,ChIJtcgYUwT1XwcR-Em7iHN4lkc,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0019,BA,BAHIA,Barrocas,Hospital Municipal Dr. Jose Maria de Magalhaes Neto,Rua Torquato Gomes,(75)3608-2105,4022416,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal Dr. Jose Maria de Magalhaes Neto, Rua Torquato Gomes, Barrocas, BAHIA, Brasil","R. Torquato Gomes da Silva, 168 - Centro, Barrocas - BA, 48705-000, Brasil",-11.531334,-39.076684,ChIJE4UkIpiWEwcR7k_gGIcRSmY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0021,BA,BAHIA,Belo Campo,Hospital Municipal Vicente Vieira,"Rua Pacífico Nunes, 100 - Alvorada",(77) 3437-2672,2304953,"Aracnídeo, Botrópico, Antirrábico, Escorpiônico","Hospital Municipal Vicente Vieira, Rua Pacífico Nunes, 100 - Alvorada, Belo Campo, BAHIA, Brasil","Praça Pacífico Nunes, 100 - Alvorada, Belo Campo - BA, 45160-000, Brasil",-15.0375345,-41.26596259999999,ChIJx33qS1-rSAcRan2yb4WNGcg,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0024,BA,BAHIA,Bom Jesus da Lapa,Hospital Municipal Carmela Dutra,"Av . Manoel Novais, 1022 - Centro",(77) 3481-4215,4022718,"Botrópico, Crotálico, Escorpiônico e Araneídico","Hospital Municipal Carmela Dutra, Av . Manoel Novais, 1022 - Centro, Bom Jesus da Lapa, BAHIA, Brasil","Av. Dr. Manoel Novaes, 1022 - Centro, Bom Jesus da Lapa - BA, 47600-000, Brasil",-13.2578322,-43.4163004,ChIJa0FJ2Rl0XAcRbZ6K7ta_V_M,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0025,BA,BAHIA,Bom Jesus da Serra,Hospital Municipal de Bom Jesus da Serra,"Rua Júlio José Alves, s/n - Centro",(77) 3461-1549,4022750,"Botrópico, Escorpiônico, Araneídico","Hospital Municipal de Bom Jesus da Serra, Rua Júlio José Alves, s/n - Centro, Bom Jesus da Serra, BAHIA, Brasil","R. Júlio José Alves, s/n - Centro, Bom Jesus da Serra - BA, 45263-000, Brasil",-14.366767,-40.5129279,ChIJsXKTYNUERwcRjEMJNEDgD3A,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0026,BA,BAHIA,Boninal,Hospital Marcus Allan de Castro Rocha,"Av. Brito, s/n - Centro",(75) 3330-2306,2523515,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Hospital Marcus Allan de Castro Rocha, Av. Brito, s/n - Centro, Boninal, BAHIA, Brasil","Estr. p/ Brejo de Luísa de Brito, S/N - CENTRO, Boninal - BA, 46740-000, Brasil",-12.7675989,-42.0568637,ChIJJYMpyULyQgcRgH42bRu3Zpo,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0028,BA,BAHIA,Boquira,Hospital Municipal de Boquira,"Praça Delegado Mario Rodrigues da Silva, 100 – Centro",(77) 3645-2033,4022807,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal de Boquira, Praça Delegado Mario Rodrigues da Silva, 100 – Centro, Boquira, BAHIA, Brasil","R. Seis de Abril, 455 - Boquira, BA, 46530-000, Brasil",-12.8214364,-42.73378049999999,ChIJUSbMhfMnXQcR1E9YJ2s4CiE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0030,BA,BAHIA,Brejões,Hospital Municipal Joana Cajaíba de Andrade,"Trav. Milton Galvão, s/n - Centro",(75) 3654-2129,2801590,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal Joana Cajaíba de Andrade, Trav. Milton Galvão, s/n - Centro, Brejões, BAHIA, Brasil","Tv. Milton Galvão, S/N - CENTRO, Brejões - BA, 45325-000, Brasil",-13.1055043,-39.79352960000001,ChIJJ8y40qLtPwcRWWDPxzi4WZQ,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0032,BA,BAHIA,Brumado,Hospital Municipal Professor Magalhães Neto,"Rua Manoel Fernandes, 87 – Jardim Brasil",(77) 3441-6780,2386569,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal Professor Magalhães Neto, Rua Manoel Fernandes, 87 – Jardim Brasil, Brumado, BAHIA, Brasil","R. Rio de Contas, 202 - Hospital, Brumado - BA, 46100-000, Brasil",-14.2038463,-41.6750881,ChIJs7aqxvtLRAcR-nAcA32aZ70,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0034,BA,BAHIA,Caatiba,Hospital Municipal de Caatiba,"Rua Augusto Asterio, s/n - Centro",,2386739,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","Hospital Municipal de Caatiba, Rua Augusto Asterio, s/n - Centro, Caatiba, BAHIA, Brasil","R. Gérson Sáles, s/n - Centro, Caatiba - BA, 45130-000, Brasil",-14.9785362,-40.4093145,ChIJLSp0NL_ERwcRwW6DLpjovHo,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0037,BA,BAHIA,Caetanos,Centro de saúde de Caetanos,"Avenida Tanhaçu, s/nº - Bairro Terra Branca",(77) 98123-6657,2387115,"Botrópico, Escoepiônico, Aracnidico e Crotálico","Centro de saúde de Caetanos, Avenida Tanhaçu, s/nº - Bairro Terra Branca, Caetanos, BAHIA, Brasil","Av. Tanhacu, 96 - Caetanos, BA, 45265-000, Brasil",-14.3342173,-40.9126272,ChIJP7xkBaTzRgcRwApwjj7nUIM,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0042,BA,BAHIA,Camacan,Hospital Dr. Osvaldo Valverde (Fundação Hospital da Mata Atlântica),"Colina das Laranjeiras, 11 - Térreo - Centro",(73) 3283-1788,2601710,"Os soros ficam armazenados na rede de frio, na necessidade são disponibilizados para o Hospital.","Hospital Dr. Osvaldo Valverde (Fundação Hospital da Mata Atlântica), Colina das Laranjeiras, 11 - Térreo - Centro, Camacan, BAHIA, Brasil","Rua Colina Laranjais, 11 - Centro, Camacan - BA, 45880-000, Brasil",-15.4195677,-39.4912705,ChIJMZ51flSPNwcRKBhyfViHAI0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0043,BA,BAHIA,Camaçari,HGC - Hospital Geral de Camaçari,"Av. Jorge Amado, s/n, Via Parafuso - Jardim Limoeiro",(71) 3621-2277,2388057,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","HGC - Hospital Geral de Camaçari, Av. Jorge Amado, s/n, Via Parafuso - Jardim Limoeiro, Camaçari, BAHIA, Brasil","Av. Jorge Amado, s/n - Jardim Limoeiro, Camaçari - BA, 42805-000, Brasil",-12.7037827,-38.3014263,ChIJ0-OO3tNpFgcRfPXn9LXgO7c,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0044,BA,BAHIA,Camamu,Hospital Municipal de Camamu (Unidade Mista de Saúde Dr. Álvaro Ernesto),"Rua Coronel Francisco Magno, s/n - Centro",(73) 3255-1798,2387514,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal de Camamu (Unidade Mista de Saúde Dr. Álvaro Ernesto), Rua Coronel Francisco Magno, s/n - Centro, Camamu, BAHIA, Brasil","RUA CEL FRANCISCO MAGNO, 100 - Centro, Camamu - BA, 45445-000, Brasil",-13.9440325,-39.1050955,ChIJ7RLB_5jDPgcRNsPdWzmXqqU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0045,BA,BAHIA,Campo Alegre de Lourdes,Hospital Municipal de Campo Alegre de Lourdes,"Rua Coronel Lindolfo Dias, s/n - Pedro Alcântara",(74) 3533-2264,6600476,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal de Campo Alegre de Lourdes, Rua Coronel Lindolfo Dias, s/n - Pedro Alcântara, Campo Alegre de Lourdes, BAHIA, Brasil","RUA CORONEL LINDOLFO DIAS, S/N - PEDRO ALCANTARA, Campo Alegre de Lourdes - BA, 47220-000, Brasil",-9.518537199999999,-43.0121695,ChIJG74NeKPwegcRu6IX1ik2w9o,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0046,BA,BAHIA,Campo Formoso,União Hospitalar São Francisco,"Praça Frei Lino Grasiage, 258 - Centro",(74) 3645-1217,2799839,"Botrópico, Crotálico, Elapídico, Laquético, Escorpiônico, Araneídico","União Hospitalar São Francisco, Praça Frei Lino Grasiage, 258 - Centro, Campo Formoso, BAHIA, Brasil","Praça Frei Lino Graflage, 258 - Centro, Campo Formoso - BA, 44790-000, Brasil",-10.5086122,-40.3188479,ChIJW1Y_b3ZnbQcRjJtvc8xw-_0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0047,BA,BAHIA,Canápolis,Hospital Municipal Mãe Simoa,"Av. Faustino de Queiroz, s/n - Centro",(77) 3687-2190,2602571,"Botrópico, Crotálico, Escorpiônico e Araneídico","Hospital Municipal Mãe Simoa, Av. Faustino de Queiroz, s/n - Centro, Canápolis, BAHIA, Brasil","Av. Fautino Queiroz, 45, Canápolis - BA, 47730-000, Brasil",-13.0733101,-44.2023429,ChIJmUc9SYbOXgcRMzJPuS5aXck,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0048,BA,BAHIA,Canavieiras,Hospital Municipal Régis Pacheco,Avenida ACM- s/n-Centro,(73) 3284-2458,2804042,Botrópico,"Hospital Municipal Régis Pacheco, Avenida ACM- s/n-Centro, Canavieiras, BAHIA, Brasil","185 - Av. J. J. Seabra, 31 - Canavieiras, BA, 45860-000, Brasil",-15.672352,-38.94612790000001,ChIJa69RVDNCNwcR8O07cITyyO4,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0049,BA,BAHIA,Candeias,Hospital Municipal de Candeias,"Loteamento Jardim Ouro Negro, s/n - Ouro Negro",(71) 3601-1814,2387581,"Botrópico, Crotálico, Escorpiônico e Araneídico","Hospital Municipal de Candeias, Loteamento Jardim Ouro Negro, s/n - Ouro Negro, Candeias, BAHIA, Brasil","Avenida dos 3 poderes, s/n - Urbis I, Candeias - BA, 43815-360, Brasil",-12.6603339,-38.5323968,ChIJ532W9gNxFgcRO-uZW9f2W4M,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0050,BA,BAHIA,Cândido Sales,Hospital Municipal Luis Eduardo Magalhães,"Rua José Porto, s/n - Nova Conquista",(77) 3438-1384,2387700,"Botrópico, Crotálico, Araneídico","Hospital Municipal Luis Eduardo Magalhães, Rua José Porto, s/n - Nova Conquista, Cândido Sales, BAHIA, Brasil","Rua José Porto, s/n - NOVA CONQUISTA, Cândido Sales - BA, 45157-000, Brasil",-15.5056266,-41.230359,ChIJ1730ImXUSAcR7UEnONwtXwc,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0051,BA,BAHIA,Cansanção,Hospital Municipal Senhora Santana,"Rua Luis Gomes Buraqueira, 170 - Centro",(75) 3274-1023 / 1220,2387719,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal Senhora Santana, Rua Luis Gomes Buraqueira, 170 - Centro, Cansanção, BAHIA, Brasil","R. Luiz Gomes da Silva Buraqueira, S/N - Centro, Cansanção - BA, 48840-000, Brasil",-10.6692539,-39.4985407,ChIJrSCTM6SaEgcRQHGTXaGgTS8,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0052,BA,BAHIA,Canudos,Hospital Municipal Genário Rabelo de Alcântara,"A. Enoque Canário Araújo, S/N- Centro",(75)3494 2165,2597586,"Botrópico, Crotálico, Escorpiônico, Aracnídico","Hospital Municipal Genário Rabelo de Alcântara, A. Enoque Canário Araújo, S/N- Centro, Canudos, BAHIA, Brasil","Avenida Enoque Canário Araújo, S/N - Centro, Canudos - BA, 48520-000, Brasil",-9.903523999999999,-39.027826,ChIJ4UkM2apJDAcRlKax1RzeWt0,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0053,BA,BAHIA,Capim Grosso,Unidade de Pronto Atendimento 24h,Av. João Damasceno SN Bairro Novo Oeste,(74) 3651-0998,7148984,Botrópico,"Unidade de Pronto Atendimento 24h, Av. João Damasceno SN Bairro Novo Oeste, Capim Grosso, BAHIA, Brasil","R. João Damasceno, 24 - Novo Oeste, Capim Grosso - BA, 44695-000, Brasil",-11.375181,-40.024409,ChIJm1b9-Fi0bAcRwG5F51EJ6Y4,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0055,BA,BAHIA,Casa Nova,Hospital Municipal de Casa Nova,"Rua 02, s/n - Centro",(74) 3536-2261,2388928,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal de Casa Nova, Rua 02, s/n - Centro, Casa Nova, BAHIA, Brasil","389 - R. A- Dois, 345 - Borges, Casa Nova - BA, 47300-000, Brasil",-9.1763131,-40.9713398,ChIJGReNdVn1cwcRJa0tKalZjXs,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0057,BA,BAHIA,Catu,Hospital Municipal de Catu,"Rua Geonísio Barroso, s/n - Boa Vista",(71) 3641-2742/2185,2388685,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal de Catu, Rua Geonísio Barroso, s/n - Boa Vista, Catu, BAHIA, Brasil","R. Geonísio Barroso, s/n - Catu, BA, 48110-000, Brasil",-12.3594684,-38.3817198,ChIJ4bx8UsGNFgcRwkuOgSauh4I,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0058,BA,BAHIA,Caturama,Hospital Municipal São Sebastião,BA 156 km 76 S/N Centro,(77) 98195-4897,4024370,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Municipal São Sebastião, BA 156 km 76 S/N Centro, Caturama, BAHIA, Brasil","BA-156, Km 76, Caturama - BA, 46575-000, Brasil",-13.354316,-42.38439899999999,ChIJqaaZ-HlFQwcR00Ehr2giS2k,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0059,BA,BAHIA,Cícero Dantas,Hospital Municipal Luiz Eduardo Magalhães,"Rua Edgar Santos, 106 - Centro",(75) 3278-1993,2532522,"Botrópico, Crotálico, Elapídico, Escorpiônico, Araneídico","Hospital Municipal Luiz Eduardo Magalhães, Rua Edgar Santos, 106 - Centro, Cícero Dantas, BAHIA, Brasil","R. Edgar Santos, 106 - Cícero Dantas, BA, 48410-000, Brasil",-10.597448,-38.380651,ChIJa0YSOWsZDgcRoCsoejL7ttk,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
BA_0061,BA,BAHIA,Conceição do Coité,Hospital Português Unidade Regional de Conceição do Coité,"Rua Otávio Mangabeira, 333 - Centro",(75) 3262-1408,2598183,"É suprido pela rede de frio quando do atendimento de ocorrência, dada a proximidade","Hospital Português Unidade Regional de Conceição do Coité, Rua Otávio Mangabeira, 333 - Centro, Conceição do Coité, BAHIA, Brasil","R. Otávio Mangabeira, 333 - Centro, Conceição do Coité - BA, 48730-000, Brasil",-11.5602493,-39.28385,ChIJXzrVRAGdEwcRb5Q5kMLnYwk,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0062,BA,BAHIA,Conde,Hospital Givaldo Fontes Costas,"Rua Altamirando Requião, s/n - Centro",(75)3429-1152,2512149,"Botrópico, Escorpiônico","Hospital Givaldo Fontes Costas, Rua Altamirando Requião, s/n - Centro, Conde, BAHIA, Brasil","BAR. Altamirando Requião - R. Altamirando Requião, 71, Conde - BA, 48300-000, Brasil",-11.812632,-37.6074627,ChIJGTv0dPC4EAcRx10vu91jUNY,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0065,BA,BAHIA,Coribe,Hospital Municipal Antônio Joaquim Lopes,"Rua Clériston Andrade, s/n - Centro",(77) 3480-2119,2801558,"Botrópico, Crotálico, Escorpiônico e Araneídico","Hospital Municipal Antônio Joaquim Lopes, Rua Clériston Andrade, s/n - Centro, Coribe, BAHIA, Brasil","R. Clériston Andrade, S/N - CENTRO, Coribe - BA, 47690-000, Brasil",-13.8263669,-44.4600889,ChIJDVJTBsRNWAcRteh6PdfS0a4,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
BA_0066,BA,BAHIA,Correntina,Hospital Municipal Dr. Lauro Joaquim de Araújo,"Av. Tancredo Neves, s/n - Colina Azul",(77) 3488-3246,2101547,"Botrópico, Crotálico, Escorpiônico e Araneídico","Hospital Municipal Dr. Lauro Joaquim de Araújo, Av. Tancredo Neves, s/n - Colina Azul, Correntina, BAHIA, Brasil","Av. Tancredo Neves, S/N - Centro, Correntina - BA, 47650-000, Brasil",-13.3459581,-44.6312889,ChIJr2B5swjqWAcRX7O9CvHU83E,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
